chennai_junction_id,festival_id,festival_name,festival_day,hour,historical_festival_index,evening_peak_pattern,junction_baseline,prev_festival_behaviour,predicted_level,group_key
4,pongal,Pongal,2,2,0.33,0.0,0.51,0.35257517863455257,HIGH,pongal_d2_4
4,pongal,Pongal,2,3,0.33,0.0,0.51,0.7368286688493686,HIGH,pongal_d2_4
4,pongal,Pongal,2,4,0.33,0.0,0.51,0.6250732457236522,MODERATE,pongal_d2_4
4,pongal,Pongal,2,5,0.33,0.0,0.51,0.28017300996522837,HIGH,pongal_d2_4
4,pongal,Pongal,2,6,0.33,0.0,0.51,0.8753045411238614,HIGH,pongal_d2_4
4,pongal,Pongal,2,7,0.33,0.0,0.51,0.2179748978482262,MODERATE,pongal_d2_4
4,pongal,Pongal,2,8,0.33,0.0,0.51,0.674143100795286,MODERATE,pongal_d2_4
4,pongal,Pongal,2,9,0.33,0.0,0.51,0.47765810906163914,HIGH,pongal_d2_4
4,pongal,Pongal,2,10,0.33,0.0,0.51,0.253197534490142,HIGH,pongal_d2_4
4,pongal,Pongal,2,11,0.33,0.0,0.51,0.6390696769207311,HIGH,pongal_d2_4
4,pongal,Pongal,2,12,0.33,0.0,0.51,0.7407366194658569,MODERATE,pongal_d2_4
4,pongal,Pongal,2,13,0.33,0.0,0.51,0.6202881303717909,HIGH,pongal_d2_4
4,pongal,Pongal,2,14,0.33,0.0,0.51,0.8886910460602699,MODERATE,pongal_d2_4
4,pongal,Pongal,2,15,0.33,0.0,0.51,0.4430426357159143,HIGH,pongal_d2_4
4,pongal,Pongal,2,16,0.33,0.0,0.51,0.45939961335263935,HIGH,pongal_d2_4
4,pongal,Pongal,2,17,0.33,0.0,0.51,0.4388618224028982,HIGH,pongal_d2_4
4,pongal,Pongal,2,18,0.33,1.0,0.51,0.7756316426630407,HIGH,pongal_d2_4
4,pongal,Pongal,2,19,0.33,1.0,0.51,0.872551297050205,HIGH,pongal_d2_4
4,pongal,Pongal,2,20,0.33,1.0,0.51,0.7800951177017208,HIGH,pongal_d2_4
4,pongal,Pongal,2,21,0.33,1.0,0.51,0.5048410015053739,HIGH,pongal_d2_4
4,pongal,Pongal,2,22,0.33,0.0,0.51,0.8758316118666543,HIGH,pongal_d2_4
4,pongal,Pongal,2,23,0.33,0.0,0.51,0.765739453164729,MODERATE,pongal_d2_4
5,pongal,Pongal,2,0,0.33,0.0,0.35,0.5384482527182373,MODERATE,pongal_d2_5
5,pongal,Pongal,2,1,0.33,0.0,0.35,0.7117183500135855,MODERATE,pongal_d2_5
5,pongal,Pongal,2,2,0.33,0.0,0.35,0.7961992120135322,MODERATE,pongal_d2_5
5,pongal,Pongal,2,3,0.33,0.0,0.35,0.2606640286389721,MODERATE,pongal_d2_5
5,pongal,Pongal,2,4,0.33,0.0,0.35,0.37070440743366917,MODERATE,pongal_d2_5
5,pongal,Pongal,2,5,0.33,0.0,0.35,0.6272321929613645,MODERATE,pongal_d2_5
5,pongal,Pongal,2,6,0.33,0.0,0.35,0.2200899984390627,MODERATE,pongal_d2_5
5,pongal,Pongal,2,7,0.33,0.0,0.35,0.32728790001038427,MODERATE,pongal_d2_5
5,pongal,Pongal,2,8,0.33,0.0,0.35,0.7584826497796675,MODERATE,pongal_d2_5
5,pongal,Pongal,2,9,0.33,0.0,0.35,0.8162239858307578,MODERATE,pongal_d2_5
5,pongal,Pongal,2,10,0.33,0.0,0.35,0.3933880030293294,MODERATE,pongal_d2_5
5,pongal,Pongal,2,11,0.33,0.0,0.35,0.8636438044439219,MODERATE,pongal_d2_5
5,pongal,Pongal,2,12,0.33,0.0,0.35,0.7040522648729359,MODERATE,pongal_d2_5
5,pongal,Pongal,2,13,0.33,0.0,0.35,0.7307152574377265,MODERATE,pongal_d2_5
5,pongal,Pongal,2,14,0.33,0.0,0.35,0.6521320298186666,MODERATE,pongal_d2_5
5,pongal,Pongal,2,15,0.33,0.0,0.35,0.7550530076926223,MODERATE,pongal_d2_5
5,pongal,Pongal,2,16,0.33,0.0,0.35,0.3551174803307711,MODERATE,pongal_d2_5
5,pongal,Pongal,2,17,0.33,0.0,0.35,0.4143442210910619,MODERATE,pongal_d2_5
5,pongal,Pongal,2,18,0.33,1.0,0.35,0.5312823421316673,HIGH,pongal_d2_5
5,pongal,Pongal,2,19,0.33,1.0,0.35,0.4978526688936503,HIGH,pongal_d2_5
5,pongal,Pongal,2,20,0.33,1.0,0.35,0.4315539080371511,HIGH,pongal_d2_5
5,pongal,Pongal,2,21,0.33,1.0,0.35,0.38964149888333743,HIGH,pongal_d2_5
5,pongal,Pongal,2,22,0.33,0.0,0.35,0.28445911932661405,MODERATE,pongal_d2_5
5,pongal,Pongal,2,23,0.33,0.0,0.35,0.28368831887853696,MODERATE,pongal_d2_5
6,pongal,Pongal,2,0,0.33,0.0,0.38999999999999996,0.733532726638872,MODERATE,pongal_d2_6
6,pongal,Pongal,2,1,0.33,0.0,0.38999999999999996,0.351469247915024,MODERATE,pongal_d2_6
6,pongal,Pongal,2,2,0.33,0.0,0.38999999999999996,0.707209500765136,MODERATE,pongal_d2_6
6,pongal,Pongal,2,3,0.33,0.0,0.38999999999999996,0.5672458083760255,MODERATE,pongal_d2_6
6,pongal,Pongal,2,4,0.33,0.0,0.38999999999999996,0.27036827566355354,MODERATE,pongal_d2_6
6,pongal,Pongal,2,5,0.33,0.0,0.38999999999999996,0.3592382144377883,MODERATE,pongal_d2_6
6,pongal,Pongal,2,6,0.33,0.0,0.38999999999999996,0.2099038570792447,MODERATE,pongal_d2_6
6,pongal,Pongal,2,7,0.33,0.0,0.38999999999999996,0.3920179287482871,MODERATE,pongal_d2_6
6,pongal,Pongal,2,8,0.33,0.0,0.38999999999999996,0.5873512767590259,MODERATE,pongal_d2_6
6,pongal,Pongal,2,9,0.33,0.0,0.38999999999999996,0.2883956450708862,MODERATE,pongal_d2_6
6,pongal,Pongal,2,10,0.33,0.0,0.38999999999999996,0.5436150861666451,MODERATE,pongal_d2_6
6,pongal,Pongal,2,11,0.33,0.0,0.38999999999999996,0.6018449537384325,MODERATE,pongal_d2_6
6,pongal,Pongal,2,12,0.33,0.0,0.38999999999999996,0.5083281586952071,MODERATE,pongal_d2_6
6,pongal,Pongal,2,13,0.33,0.0,0.38999999999999996,0.2359637020285045,MODERATE,pongal_d2_6
6,pongal,Pongal,2,14,0.33,0.0,0.38999999999999996,0.5344104310859814,MODERATE,pongal_d2_6
6,pongal,Pongal,2,15,0.33,0.0,0.38999999999999996,0.48049520957635783,MODERATE,pongal_d2_6
6,pongal,Pongal,2,16,0.33,0.0,0.38999999999999996,0.6406119948663989,MODERATE,pongal_d2_6
6,pongal,Pongal,2,17,0.33,0.0,0.38999999999999996,0.3044383091315586,MODERATE,pongal_d2_6
6,pongal,Pongal,2,18,0.33,1.0,0.38999999999999996,0.41268485828955936,HIGH,pongal_d2_6
6,pongal,Pongal,2,19,0.33,1.0,0.38999999999999996,0.2829160935480231,HIGH,pongal_d2_6
6,pongal,Pongal,2,20,0.33,1.0,0.38999999999999996,0.6244223558700739,HIGH,pongal_d2_6
6,pongal,Pongal,2,21,0.33,1.0,0.38999999999999996,0.35798099594552424,HIGH,pongal_d2_6
6,pongal,Pongal,2,22,0.33,0.0,0.38999999999999996,0.515360125422128,MODERATE,pongal_d2_6
6,pongal,Pongal,2,23,0.33,0.0,0.38999999999999996,0.8021166660783261,MODERATE,pongal_d2_6
7,pongal,Pongal,2,0,0.33,0.0,0.43,0.4137661710235523,HIGH,pongal_d2_7
7,pongal,Pongal,2,1,0.33,0.0,0.43,0.6267416385715912,MODERATE,pongal_d2_7
7,pongal,Pongal,2,2,0.33,0.0,0.43,0.8633131402277645,MODERATE,pongal_d2_7
7,pongal,Pongal,2,3,0.33,0.0,0.43,0.3477176367137751,MODERATE,pongal_d2_7
7,pongal,Pongal,2,4,0.33,0.0,0.43,0.309939965366614,MODERATE,pongal_d2_7
7,pongal,Pongal,2,5,0.33,0.0,0.43,0.25254540823081756,MODERATE,pongal_d2_7
7,pongal,Pongal,2,6,0.33,0.0,0.43,0.5153525932323917,MODERATE,pongal_d2_7
7,pongal,Pongal,2,7,0.33,0.0,0.43,0.4038815023217193,MODERATE,pongal_d2_7
7,pongal,Pongal,2,8,0.33,0.0,0.43,0.6948690809153233,MODERATE,pongal_d2_7
7,pongal,Pongal,2,9,0.33,0.0,0.43,0.5178219284849302,MODERATE,pongal_d2_7
7,pongal,Pongal,2,10,0.33,0.0,0.43,0.8467377311377839,MODERATE,pongal_d2_7
7,pongal,Pongal,2,11,0.33,0.0,0.43,0.6375406050149552,MODERATE,pongal_d2_7
7,pongal,Pongal,2,12,0.33,0.0,0.43,0.8535679209118592,MODERATE,pongal_d2_7
7,pongal,Pongal,2,13,0.33,0.0,0.43,0.581193665097405,MODERATE,pongal_d2_7
7,pongal,Pongal,2,14,0.33,0.0,0.43,0.8358880116488243,MODERATE,pongal_d2_7
7,pongal,Pongal,2,15,0.33,0.0,0.43,0.2499868857990699,MODERATE,pongal_d2_7
7,pongal,Pongal,2,16,0.33,0.0,0.43,0.41532826882996277,MODERATE,pongal_d2_7
7,pongal,Pongal,2,17,0.33,0.0,0.43,0.5984449345233647,MODERATE,pongal_d2_7
7,pongal,Pongal,2,18,0.33,1.0,0.43,0.28704756072229576,HIGH,pongal_d2_7
7,pongal,Pongal,2,19,0.33,1.0,0.43,0.689813579483002,HIGH,pongal_d2_7
7,pongal,Pongal,2,20,0.33,1.0,0.43,0.5503305239825479,HIGH,pongal_d2_7
7,pongal,Pongal,2,21,0.33,1.0,0.43,0.2563092963295107,HIGH,pongal_d2_7
7,pongal,Pongal,2,22,0.33,0.0,0.43,0.5024200649125408,MODERATE,pongal_d2_7
7,pongal,Pongal,2,23,0.33,0.0,0.43,0.3752575316884027,MODERATE,pongal_d2_7
8,pongal,Pongal,2,0,0.33,0.0,0.47,0.8733377715349857,MODERATE,pongal_d2_8
8,pongal,Pongal,2,1,0.33,0.0,0.47,0.6026393764539513,HIGH,pongal_d2_8
8,pongal,Pongal,2,2,0.33,0.0,0.47,0.8997006918142159,HIGH,pongal_d2_8
8,pongal,Pongal,2,3,0.33,0.0,0.47,0.3886577181769377,HIGH,pongal_d2_8
8,pongal,Pongal,2,4,0.33,0.0,0.47,0.7293881812887899,MODERATE,pongal_d2_8
8,pongal,Pongal,2,5,0.33,0.0,0.47,0.6560566426035804,MODERATE,pongal_d2_8
8,pongal,Pongal,2,6,0.33,0.0,0.47,0.32704240305618815,HIGH,pongal_d2_8
8,pongal,Pongal,2,7,0.33,0.0,0.47,0.6443493036178608,MODERATE,pongal_d2_8
8,pongal,Pongal,2,8,0.33,0.0,0.47,0.26386968440567904,MODERATE,pongal_d2_8
8,pongal,Pongal,2,9,0.33,0.0,0.47,0.4333158755655644,MODERATE,pongal_d2_8
8,pongal,Pongal,2,10,0.33,0.0,0.47,0.8004131660802467,HIGH,pongal_d2_8
8,pongal,Pongal,2,11,0.33,0.0,0.47,0.6855715717884028,MODERATE,pongal_d2_8
8,pongal,Pongal,2,12,0.33,0.0,0.47,0.8616354776942474,MODERATE,pongal_d2_8
8,pongal,Pongal,2,13,0.33,0.0,0.47,0.5850676262802481,HIGH,pongal_d2_8
8,pongal,Pongal,2,14,0.33,0.0,0.47,0.42016201001911757,MODERATE,pongal_d2_8
8,pongal,Pongal,2,15,0.33,0.0,0.47,0.8791293087660039,MODERATE,pongal_d2_8
8,pongal,Pongal,2,16,0.33,0.0,0.47,0.5602173766303735,MODERATE,pongal_d2_8
8,pongal,Pongal,2,17,0.33,0.0,0.47,0.6603622705381902,HIGH,pongal_d2_8
8,pongal,Pongal,2,18,0.33,1.0,0.47,0.48927329955952503,HIGH,pongal_d2_8
8,pongal,Pongal,2,19,0.33,1.0,0.47,0.4532455514061727,HIGH,pongal_d2_8
8,pongal,Pongal,2,20,0.33,1.0,0.47,0.6377861195015062,HIGH,pongal_d2_8
8,pongal,Pongal,2,21,0.33,1.0,0.47,0.3424907668451917,HIGH,pongal_d2_8
8,pongal,Pongal,2,22,0.33,0.0,0.47,0.8493709325911134,MODERATE,pongal_d2_8
8,pongal,Pongal,2,23,0.33,0.0,0.47,0.6887750203855205,MODERATE,pongal_d2_8
1,pongal,Pongal,3,0,0.41000000000000003,0.0,0.38999999999999996,0.881202771075186,MODERATE,pongal_d3_1
1,pongal,Pongal,3,1,0.41000000000000003,0.0,0.38999999999999996,0.36750822362935526,MODERATE,pongal_d3_1
1,pongal,Pongal,3,2,0.41000000000000003,0.0,0.38999999999999996,0.5855873049018689,MODERATE,pongal_d3_1
1,pongal,Pongal,3,3,0.41000000000000003,0.0,0.38999999999999996,0.2652464408970658,MODERATE,pongal_d3_1
1,pongal,Pongal,3,4,0.41000000000000003,0.0,0.38999999999999996,0.8390509149389176,HIGH,pongal_d3_1
1,pongal,Pongal,3,5,0.41000000000000003,0.0,0.38999999999999996,0.2822263043626903,MODERATE,pongal_d3_1
1,pongal,Pongal,3,6,0.41000000000000003,0.0,0.38999999999999996,0.5488628532950367,HIGH,pongal_d3_1
1,pongal,Pongal,3,7,0.41000000000000003,0.0,0.38999999999999996,0.5562104105486583,HIGH,pongal_d3_1
1,pongal,Pongal,3,8,0.41000000000000003,0.0,0.38999999999999996,0.7843067619036861,MODERATE,pongal_d3_1
1,pongal,Pongal,3,9,0.41000000000000003,0.0,0.38999999999999996,0.37061163425259686,HIGH,pongal_d3_1
1,pongal,Pongal,3,10,0.41000000000000003,0.0,0.38999999999999996,0.4685102092730049,MODERATE,pongal_d3_1
1,pongal,Pongal,3,11,0.41000000000000003,0.0,0.38999999999999996,0.5557686241150257,HIGH,pongal_d3_1
1,pongal,Pongal,3,12,0.41000000000000003,0.0,0.38999999999999996,0.8048188541000116,HIGH,pongal_d3_1
1,pongal,Pongal,3,13,0.41000000000000003,0.0,0.38999999999999996,0.7530043274021794,MODERATE,pongal_d3_1
1,pongal,Pongal,3,14,0.41000000000000003,0.0,0.38999999999999996,0.8539738755777639,MODERATE,pongal_d3_1
1,pongal,Pongal,3,15,0.41000000000000003,0.0,0.38999999999999996,0.7743846312299048,MODERATE,pongal_d3_1
1,pongal,Pongal,3,16,0.41000000000000003,0.0,0.38999999999999996,0.40898909484023704,MODERATE,pongal_d3_1
1,pongal,Pongal,3,17,0.41000000000000003,0.0,0.38999999999999996,0.899231633260537,MODERATE,pongal_d3_1
1,pongal,Pongal,3,18,0.41000000000000003,1.0,0.38999999999999996,0.30401679286795236,HIGH,pongal_d3_1
1,pongal,Pongal,3,19,0.41000000000000003,1.0,0.38999999999999996,0.44158675918510526,HIGH,pongal_d3_1
1,pongal,Pongal,3,20,0.41000000000000003,1.0,0.38999999999999996,0.5804010440710712,HIGH,pongal_d3_1
1,pongal,Pongal,3,21,0.41000000000000003,1.0,0.38999999999999996,0.42524414516032616,HIGH,pongal_d3_1
1,pongal,Pongal,3,22,0.41000000000000003,0.0,0.38999999999999996,0.6882488993343999,MODERATE,pongal_d3_1
1,pongal,Pongal,3,23,0.41000000000000003,0.0,0.38999999999999996,0.3634937122405252,MODERATE,pongal_d3_1
2,pongal,Pongal,3,0,0.41000000000000003,0.0,0.43,0.23055310936811135,HIGH,pongal_d3_2
2,pongal,Pongal,3,1,0.41000000000000003,0.0,0.43,0.6936595167175017,HIGH,pongal_d3_2
2,pongal,Pongal,3,2,0.41000000000000003,0.0,0.43,0.47025512674368763,HIGH,pongal_d3_2
2,pongal,Pongal,3,3,0.41000000000000003,0.0,0.43,0.7745232861966884,HIGH,pongal_d3_2
2,pongal,Pongal,3,4,0.41000000000000003,0.0,0.43,0.5467300547314964,HIGH,pongal_d3_2
2,pongal,Pongal,3,5,0.41000000000000003,0.0,0.43,0.551603805093076,MODERATE,pongal_d3_2
2,pongal,Pongal,3,6,0.41000000000000003,0.0,0.43,0.8087902193535508,HIGH,pongal_d3_2
2,pongal,Pongal,3,7,0.41000000000000003,0.0,0.43,0.508214346839474,HIGH,pongal_d3_2
2,pongal,Pongal,3,8,0.41000000000000003,0.0,0.43,0.5198496521319695,HIGH,pongal_d3_2
2,pongal,Pongal,3,9,0.41000000000000003,0.0,0.43,0.48698503382245506,HIGH,pongal_d3_2
2,pongal,Pongal,3,10,0.41000000000000003,0.0,0.43,0.3080528531400842,HIGH,pongal_d3_2
2,pongal,Pongal,3,11,0.41000000000000003,0.0,0.43,0.8784425414019521,HIGH,pongal_d3_2
2,pongal,Pongal,3,12,0.41000000000000003,0.0,0.43,0.6848932190108175,MODERATE,pongal_d3_2
2,pongal,Pongal,3,13,0.41000000000000003,0.0,0.43,0.796235704645484,HIGH,pongal_d3_2
2,pongal,Pongal,3,14,0.41000000000000003,0.0,0.43,0.8015395289177867,HIGH,pongal_d3_2
2,pongal,Pongal,3,15,0.41000000000000003,0.0,0.43,0.4216628077533797,HIGH,pongal_d3_2
2,pongal,Pongal,3,16,0.41000000000000003,0.0,0.43,0.7315812665340544,HIGH,pongal_d3_2
2,pongal,Pongal,3,17,0.41000000000000003,0.0,0.43,0.2251293698863806,HIGH,pongal_d3_2
2,pongal,Pongal,3,18,0.41000000000000003,1.0,0.43,0.6418127117982484,HIGH,pongal_d3_2
2,pongal,Pongal,3,19,0.41000000000000003,1.0,0.43,0.8981981460693507,HIGH,pongal_d3_2
2,pongal,Pongal,3,20,0.41000000000000003,1.0,0.43,0.5037800303461879,HIGH,pongal_d3_2
2,pongal,Pongal,3,21,0.41000000000000003,1.0,0.43,0.6436234801465539,HIGH,pongal_d3_2
2,pongal,Pongal,3,22,0.41000000000000003,0.0,0.43,0.5105749861631941,HIGH,pongal_d3_2
2,pongal,Pongal,3,23,0.41000000000000003,0.0,0.43,0.8323968434353402,HIGH,pongal_d3_2
3,pongal,Pongal,3,0,0.41000000000000003,0.0,0.47,0.7573004256135483,MODERATE,pongal_d3_3
3,pongal,Pongal,3,1,0.41000000000000003,0.0,0.47,0.4623887628427204,HIGH,pongal_d3_3
3,pongal,Pongal,3,2,0.41000000000000003,0.0,0.47,0.571816422704132,HIGH,pongal_d3_3
3,pongal,Pongal,3,3,0.41000000000000003,0.0,0.47,0.7547636317166673,HIGH,pongal_d3_3
3,pongal,Pongal,3,4,0.41000000000000003,0.0,0.47,0.2552778454619963,HIGH,pongal_d3_3
3,pongal,Pongal,3,5,0.41000000000000003,0.0,0.47,0.6337972579761908,HIGH,pongal_d3_3
3,pongal,Pongal,3,6,0.41000000000000003,0.0,0.47,0.8389803112164884,HIGH,pongal_d3_3
3,pongal,Pongal,3,7,0.41000000000000003,0.0,0.47,0.5228049393484983,HIGH,pongal_d3_3
3,pongal,Pongal,3,8,0.41000000000000003,0.0,0.47,0.3787286957114078,HIGH,pongal_d3_3
3,pongal,Pongal,3,9,0.41000000000000003,0.0,0.47,0.7632431538826023,MODERATE,pongal_d3_3
3,pongal,Pongal,3,10,0.41000000000000003,0.0,0.47,0.6743276199893555,HIGH,pongal_d3_3
3,pongal,Pongal,3,11,0.41000000000000003,0.0,0.47,0.5092108485226701,HIGH,pongal_d3_3
3,pongal,Pongal,3,12,0.41000000000000003,0.0,0.47,0.611300193588495,HIGH,pongal_d3_3
3,pongal,Pongal,3,13,0.41000000000000003,0.0,0.47,0.49701625692262835,HIGH,pongal_d3_3
3,pongal,Pongal,3,14,0.41000000000000003,0.0,0.47,0.7917127475998191,HIGH,pongal_d3_3
3,pongal,Pongal,3,15,0.41000000000000003,0.0,0.47,0.46928527427714184,HIGH,pongal_d3_3
3,pongal,Pongal,3,16,0.41000000000000003,0.0,0.47,0.3660439913493022,HIGH,pongal_d3_3
3,pongal,Pongal,3,17,0.41000000000000003,0.0,0.47,0.6023683511250515,HIGH,pongal_d3_3
3,pongal,Pongal,3,18,0.41000000000000003,1.0,0.47,0.40666152771828856,HIGH,pongal_d3_3
3,pongal,Pongal,3,19,0.41000000000000003,1.0,0.47,0.6607608711500765,HIGH,pongal_d3_3
3,pongal,Pongal,3,20,0.41000000000000003,1.0,0.47,0.5961503118689893,HIGH,pongal_d3_3
3,pongal,Pongal,3,21,0.41000000000000003,1.0,0.47,0.7212681888157275,HIGH,pongal_d3_3
3,pongal,Pongal,3,22,0.41000000000000003,0.0,0.47,0.6244845451535321,MODERATE,pongal_d3_3
3,pongal,Pongal,3,23,0.41000000000000003,0.0,0.47,0.8329087036256078,HIGH,pongal_d3_3
4,pongal,Pongal,3,0,0.41000000000000003,0.0,0.51,0.759202083655319,HIGH,pongal_d3_4
4,pongal,Pongal,3,1,0.41000000000000003,0.0,0.51,0.44662466908472154,HIGH,pongal_d3_4
4,pongal,Pongal,3,2,0.41000000000000003,0.0,0.51,0.6346238141912128,HIGH,pongal_d3_4
4,pongal,Pongal,3,3,0.41000000000000003,0.0,0.51,0.7046498636694962,HIGH,pongal_d3_4
4,pongal,Pongal,3,4,0.41000000000000003,0.0,0.51,0.7868359818737616,HIGH,pongal_d3_4
4,pongal,Pongal,3,5,0.41000000000000003,0.0,0.51,0.8323825928510775,HIGH,pongal_d3_4
4,pongal,Pongal,3,6,0.41000000000000003,0.0,0.51,0.4162530187668453,HIGH,pongal_d3_4
4,pongal,Pongal,3,7,0.41000000000000003,0.0,0.51,0.6057016637578819,HIGH,pongal_d3_4
4,pongal,Pongal,3,8,0.41000000000000003,0.0,0.51,0.26309336302235325,HIGH,pongal_d3_4
4,pongal,Pongal,3,9,0.41000000000000003,0.0,0.51,0.72323660545686,HIGH,pongal_d3_4
4,pongal,Pongal,3,10,0.41000000000000003,0.0,0.51,0.2925118584227485,HIGH,pongal_d3_4
4,pongal,Pongal,3,11,0.41000000000000003,0.0,0.51,0.880042706847938,HIGH,pongal_d3_4
4,pongal,Pongal,3,12,0.41000000000000003,0.0,0.51,0.8394408821371877,HIGH,pongal_d3_4
4,pongal,Pongal,3,13,0.41000000000000003,0.0,0.51,0.3798790591942836,HIGH,pongal_d3_4
4,pongal,Pongal,3,14,0.41000000000000003,0.0,0.51,0.5372934809116188,HIGH,pongal_d3_4
4,pongal,Pongal,3,15,0.41000000000000003,0.0,0.51,0.7225915455019316,HIGH,pongal_d3_4
4,pongal,Pongal,3,16,0.41000000000000003,0.0,0.51,0.2806187952148316,HIGH,pongal_d3_4
4,pongal,Pongal,3,17,0.41000000000000003,0.0,0.51,0.29852991050411787,HIGH,pongal_d3_4
4,pongal,Pongal,3,18,0.41000000000000003,1.0,0.51,0.8020984178291752,HIGH,pongal_d3_4
4,pongal,Pongal,3,19,0.41000000000000003,1.0,0.51,0.8859595699473324,HIGH,pongal_d3_4
4,pongal,Pongal,3,20,0.41000000000000003,1.0,0.51,0.7632113508143934,HIGH,pongal_d3_4
4,pongal,Pongal,3,21,0.41000000000000003,1.0,0.51,0.7534773780122561,HIGH,pongal_d3_4
4,pongal,Pongal,3,22,0.41000000000000003,0.0,0.51,0.5756006157883413,HIGH,pongal_d3_4
4,pongal,Pongal,3,23,0.41000000000000003,0.0,0.51,0.6709798673116275,HIGH,pongal_d3_4
5,pongal,Pongal,3,0,0.41000000000000003,0.0,0.35,0.6091920641565163,MODERATE,pongal_d3_5
5,pongal,Pongal,3,1,0.41000000000000003,0.0,0.35,0.8582043242456878,MODERATE,pongal_d3_5
5,pongal,Pongal,3,2,0.41000000000000003,0.0,0.35,0.3636753315481082,MODERATE,pongal_d3_5
5,pongal,Pongal,3,3,0.41000000000000003,0.0,0.35,0.8189643916503966,MODERATE,pongal_d3_5
5,pongal,Pongal,3,4,0.41000000000000003,0.0,0.35,0.8406791361202115,MODERATE,pongal_d3_5
5,pongal,Pongal,3,5,0.41000000000000003,0.0,0.35,0.2442519288121368,MODERATE,pongal_d3_5
5,pongal,Pongal,3,6,0.41000000000000003,0.0,0.35,0.8365713468995244,MODERATE,pongal_d3_5
5,pongal,Pongal,3,7,0.41000000000000003,0.0,0.35,0.48580709905678887,MODERATE,pongal_d3_5
5,pongal,Pongal,3,8,0.41000000000000003,0.0,0.35,0.8623830730173623,MODERATE,pongal_d3_5
5,pongal,Pongal,3,9,0.41000000000000003,0.0,0.35,0.5448372332847441,MODERATE,pongal_d3_5
5,pongal,Pongal,3,10,0.41000000000000003,0.0,0.35,0.8210815159699516,MODERATE,pongal_d3_5
5,pongal,Pongal,3,11,0.41000000000000003,0.0,0.35,0.5175506298222248,MODERATE,pongal_d3_5
5,pongal,Pongal,3,12,0.41000000000000003,0.0,0.35,0.72019808506622,MODERATE,pongal_d3_5
5,pongal,Pongal,3,13,0.41000000000000003,0.0,0.35,0.493388727390306,HIGH,pongal_d3_5
5,pongal,Pongal,3,14,0.41000000000000003,0.0,0.35,0.3081660316868845,MODERATE,pongal_d3_5
5,pongal,Pongal,3,15,0.41000000000000003,0.0,0.35,0.26931514429736997,MODERATE,pongal_d3_5
5,pongal,Pongal,3,16,0.41000000000000003,0.0,0.35,0.48568111998839036,MODERATE,pongal_d3_5
5,pongal,Pongal,3,17,0.41000000000000003,0.0,0.35,0.22290140079853285,HIGH,pongal_d3_5
5,pongal,Pongal,3,18,0.41000000000000003,1.0,0.35,0.5103681602424912,HIGH,pongal_d3_5
5,pongal,Pongal,3,19,0.41000000000000003,1.0,0.35,0.7988151353141681,HIGH,pongal_d3_5
5,pongal,Pongal,3,20,0.41000000000000003,1.0,0.35,0.6799761858368998,HIGH,pongal_d3_5
5,pongal,Pongal,3,21,0.41000000000000003,1.0,0.35,0.8844897706164327,HIGH,pongal_d3_5
5,pongal,Pongal,3,22,0.41000000000000003,0.0,0.35,0.4786977499210611,MODERATE,pongal_d3_5
5,pongal,Pongal,3,23,0.41000000000000003,0.0,0.35,0.2855118033610846,MODERATE,pongal_d3_5
6,pongal,Pongal,3,0,0.41000000000000003,0.0,0.38999999999999996,0.518302157999362,HIGH,pongal_d3_6
6,pongal,Pongal,3,1,0.41000000000000003,0.0,0.38999999999999996,0.6491931270632523,HIGH,pongal_d3_6
6,pongal,Pongal,3,2,0.41000000000000003,0.0,0.38999999999999996,0.21495021831545946,MODERATE,pongal_d3_6
6,pongal,Pongal,3,3,0.41000000000000003,0.0,0.38999999999999996,0.3704982280148166,HIGH,pongal_d3_6
6,pongal,Pongal,3,4,0.41000000000000003,0.0,0.38999999999999996,0.5952045831355743,MODERATE,pongal_d3_6
6,pongal,Pongal,3,5,0.41000000000000003,0.0,0.38999999999999996,0.7356101631220091,MODERATE,pongal_d3_6
6,pongal,Pongal,3,6,0.41000000000000003,0.0,0.38999999999999996,0.3511659463430723,MODERATE,pongal_d3_6
6,pongal,Pongal,3,7,0.41000000000000003,0.0,0.38999999999999996,0.42999168740256133,HIGH,pongal_d3_6
6,pongal,Pongal,3,8,0.41000000000000003,0.0,0.38999999999999996,0.8303717249422307,MODERATE,pongal_d3_6
6,pongal,Pongal,3,9,0.41000000000000003,0.0,0.38999999999999996,0.8008842884661234,MODERATE,pongal_d3_6
6,pongal,Pongal,3,10,0.41000000000000003,0.0,0.38999999999999996,0.2909944920104058,MODERATE,pongal_d3_6
6,pongal,Pongal,3,11,0.41000000000000003,0.0,0.38999999999999996,0.32214798463097544,MODERATE,pongal_d3_6
6,pongal,Pongal,3,12,0.41000000000000003,0.0,0.38999999999999996,0.21804610485033887,HIGH,pongal_d3_6
6,pongal,Pongal,3,13,0.41000000000000003,0.0,0.38999999999999996,0.7529892649643277,MODERATE,pongal_d3_6
6,pongal,Pongal,3,14,0.41000000000000003,0.0,0.38999999999999996,0.42664002337341567,MODERATE,pongal_d3_6
6,pongal,Pongal,3,15,0.41000000000000003,0.0,0.38999999999999996,0.23667931250282356,MODERATE,pongal_d3_6
6,pongal,Pongal,3,16,0.41000000000000003,0.0,0.38999999999999996,0.568259868618507,HIGH,pongal_d3_6
6,pongal,Pongal,3,17,0.41000000000000003,0.0,0.38999999999999996,0.5333721757962752,HIGH,pongal_d3_6
